species,x,y
Peromyscus maniculatus,-119.1836067,34.96437748
Peromyscus maniculatus,-118.2255417,36.58892248
Peromyscus maniculatus,-122.6826267,45.46143748
Peromyscus maniculatus,-114.1016967,46.62777748
Peromyscus maniculatus,-121.7662167,39.21318748
Peromyscus maniculatus,-93.60743667,35.42258248
Peromyscus maniculatus,-82.15231167,39.58808248
Peromyscus maniculatus,-81.56914167,41.12931748
Peromyscus maniculatus,-121.6412517,37.67195248
Peromyscus maniculatus,-111.2691567,44.66999248
Peromyscus maniculatus,-117.7673367,35.42258248
Peromyscus maniculatus,-123.7656567,39.54642748
Peromyscus maniculatus,-68.86436667,45.83633248
Peromyscus maniculatus,-122.4326967,44.12847748
Peromyscus maniculatus,-119.1836067,45.91964248
Peromyscus maniculatus,-75.94571667,42.08738248
Peromyscus maniculatus,-89.60855667,43.42034248
Peromyscus maniculatus,-123.0158667,38.33843248
Peromyscus maniculatus,-110.9359167,43.79523748
Peromyscus maniculatus,-122.8909017,44.79495748
Peromyscus maniculatus,-89.60855667,43.25372248
Peromyscus maniculatus,-123.9322767,47.87742748
Peromyscus maniculatus,-86.81767167,36.13071748
Peromyscus maniculatus,-122.9325567,38.50505248
Peromyscus maniculatus,-122.1827667,37.83857248
Peromyscus maniculatus,-119.8084317,34.42286248
Peromyscus maniculatus,-122.5576617,45.46143748
Peromyscus maniculatus,-81.31921167,41.46255748
Peromyscus maniculatus,-120.0583617,34.67279248
Peromyscus maniculatus,-122.5993167,38.00519248
Peromyscus maniculatus,-111.1441917,34.42286248
Peromyscus maniculatus,-111.4774317,44.04516748
Peromyscus maniculatus,-121.9744917,37.00547248
Peromyscus maniculatus,-122.4743517,48.66887248
Peromyscus maniculatus,-84.36002667,37.92188248
Peromyscus maniculatus,-123.8073117,43.67027248
Peromyscus maniculatus,-74.07124167,42.12903748
Peromyscus maniculatus,-115.2263817,36.63057748
Peromyscus maniculatus,-120.8498067,35.38092748
Peromyscus maniculatus,-119.5585017,37.71360748
Peromyscus maniculatus,-74.73772167,40.33787248
Peromyscus maniculatus,-124.0155867,46.50281248
Peromyscus maniculatus,-123.6406917,46.12791748
Peromyscus maniculatus,-123.0158667,44.91992248
Peromyscus maniculatus,-118.4338167,34.08962248
Peromyscus maniculatus,-84.15175167,43.33703248
Peromyscus maniculatus,-104.9375967,39.67139248
Peromyscus maniculatus,-81.44417667,41.12931748
Peromyscus maniculatus,-80.31949167,40.17125248
Peromyscus maniculatus,-76.69550667,39.96297748
Peromyscus maniculatus,-116.2261017,33.00659248
Peromyscus maniculatus,-83.02706667,40.12959748
Peromyscus maniculatus,-120.8081517,44.08682248
Peromyscus maniculatus,-122.9325567,38.38008748
Peromyscus maniculatus,-123.5157267,44.46171748
Peromyscus maniculatus,-118.0172667,33.67307248
Peromyscus maniculatus,-74.52944667,40.58780248
Peromyscus maniculatus,-72.36338667,43.83689248
Peromyscus maniculatus,-114.3099717,48.21066748
Peromyscus maniculatus,-89.56690167,45.50309248
Peromyscus maniculatus,-68.90602167,45.91964248
Peromyscus maniculatus,-90.40000167,47.75246248
Peromyscus maniculatus,-121.3913217,43.50365248
Peromyscus maniculatus,-77.15371167,39.08822248
Peromyscus maniculatus,-118.6004367,34.46451748
Peromyscus maniculatus,-123.6823467,40.87938748
Peromyscus maniculatus,-68.40616167,46.71108748
Peromyscus maniculatus,-122.3077317,37.96353748
Peromyscus maniculatus,-89.52524667,46.25288248
Peromyscus maniculatus,-82.94375667,42.83717248
Peromyscus maniculatus,-117.6423717,47.50253248
Peromyscus maniculatus,-91.98289167,48.04404748
Peromyscus maniculatus,-120.0583617,34.67279248
Peromyscus maniculatus,-96.31501167,37.88022748
Peromyscus maniculatus,-124.1822067,40.83773248
Peromyscus maniculatus,-74.44613667,41.62917748
Peromyscus maniculatus,-89.44193667,44.42006248
Peromyscus maniculatus,-117.2674767,33.79803748
Peromyscus maniculatus,-88.60883667,48.08570248
Peromyscus maniculatus,-111.8523267,45.83633248
Peromyscus maniculatus,-111.9772917,40.33787248
Peromyscus maniculatus,-80.06956167,40.62945748
Peromyscus maniculatus,-105.1458717,40.21290748
Peromyscus maniculatus,-118.4338167,33.33983248
Peromyscus maniculatus,-121.5579417,46.75274248
Peromyscus maniculatus,-122.9742117,47.08598248
Peromyscus maniculatus,-116.3510667,45.21150748
Peromyscus maniculatus,-111.6440517,40.62945748
Peromyscus maniculatus,-122.3077317,47.66915248
Peromyscus maniculatus,-72.44669667,44.33675248
Peromyscus maniculatus,-110.7276417,43.75358248
Peromyscus maniculatus,-84.02678667,42.54558748
Peromyscus maniculatus,-75.65413167,40.17125248
Peromyscus maniculatus,-122.5993167,38.00519248
Peromyscus maniculatus,-122.6409717,45.41978248
Peromyscus maniculatus,-122.3077317,47.41922248
Peromyscus maniculatus,-122.5576617,38.54670748
Peromyscus maniculatus,-112.0189467,40.37952748
Peromyscus maniculatus,-122.5576617,47.62749748
Peromyscus maniculatus,-123.9739317,46.21122748
Peromyscus maniculatus,-122.5993167,38.58836248
Peromyscus maniculatus,-120.8498067,35.29761748
Peromyscus maniculatus,-74.98765167,39.75470248
Peromyscus maniculatus,-118.8503667,43.25372248
Peromyscus maniculatus,-124.0572417,40.83773248
Peromyscus maniculatus,-99.14755167,44.75330248
Peromyscus maniculatus,-107.5618617,38.87994748
Peromyscus maniculatus,-117.1425117,33.17321248
Peromyscus maniculatus,-122.1411117,44.29509748
Peromyscus maniculatus,-112.3938417,42.87882748
Peromyscus maniculatus,-122.0994567,47.62749748
Peromyscus maniculatus,-123.8906217,41.12931748
Peromyscus maniculatus,-124.1405517,47.96073748
Peromyscus maniculatus,-117.6007167,34.17293248
Peromyscus maniculatus,-77.40364167,38.92160248
Peromyscus maniculatus,-77.90350167,40.79607748
Peromyscus maniculatus,-116.4760317,32.88162748
Peromyscus maniculatus,-124.0155867,43.29537748
Peromyscus maniculatus,-72.94655667,44.08682248
Peromyscus maniculatus,-123.2657967,44.58668248
Peromyscus maniculatus,-72.90490167,43.71192748
Peromyscus maniculatus,-117.1008567,33.63141748
Peromyscus maniculatus,-81.23590167,41.21262748
Peromyscus maniculatus,-122.3493867,47.50253248
Peromyscus maniculatus,-122.7659367,45.58640248
Peromyscus maniculatus,-112.0189467,40.37952748
Peromyscus maniculatus,-84.11009667,39.71304748
Peromyscus maniculatus,-85.15147167,46.75274248
Peromyscus maniculatus,-85.52636667,44.33675248
Peromyscus maniculatus,-105.4791117,40.37952748
Peromyscus maniculatus,-122.9742117,45.37812748
Peromyscus maniculatus,-75.23758167,41.50421248
Peromyscus maniculatus,-122.2660767,37.83857248
Peromyscus maniculatus,-121.7662167,36.50561248
Peromyscus maniculatus,-84.48499167,38.04684748
Peromyscus maniculatus,-81.69410667,41.50421248
Peromyscus maniculatus,-119.2669167,34.29789748
Peromyscus maniculatus,-83.98513167,42.46227748
Peromyscus maniculatus,-122.7659367,45.29481748
Peromyscus maniculatus,-121.0164267,38.87994748
Peromyscus maniculatus,-116.7259617,33.75638248
Peromyscus maniculatus,-121.7662167,38.54670748
Peromyscus maniculatus,-119.6834667,35.17265248
Peromyscus maniculatus,-122.9325567,43.79523748
Peromyscus maniculatus,-112.1022567,36.04740748
Peromyscus maniculatus,-123.3491067,38.96325748
Peromyscus maniculatus,-119.1836067,34.96437748
Peromyscus maniculatus,-122.6826267,45.46143748
Peromyscus maniculatus,-105.1042167,40.58780248
Peromyscus maniculatus,-122.3910417,45.50309248
Peromyscus maniculatus,-120.6831867,47.29425748
Peromyscus maniculatus,-111.7273617,40.62945748
Peromyscus maniculatus,-117.2258217,33.25652248
Peromyscus maniculatus,-117.2674767,33.00659248
Peromyscus maniculatus,-122.5993167,41.75414248
Peromyscus maniculatus,-121.8078717,38.25512248
Peromyscus maniculatus,-80.40280167,36.42230248
Peromyscus maniculatus,-110.8942617,40.71276748
Peromyscus maniculatus,-113.9767317,46.87770748
Peromyscus maniculatus,-85.60967667,42.25400248
Peromyscus maniculatus,-117.6840267,36.92216248
Peromyscus maniculatus,-111.1858467,46.71108748
Peromyscus maniculatus,-123.0575217,47.71080748
Peromyscus maniculatus,-121.8495267,43.83689248
Peromyscus maniculatus,-120.5165667,34.88106748
Peromyscus maniculatus,-87.60911667,46.66943248
Peromyscus maniculatus,-69.48919167,45.33647248
Peromyscus maniculatus,-84.94319667,43.87854748
Peromyscus maniculatus,-118.8087117,34.08962248
Peromyscus maniculatus,-122.6409717,44.87826748
Peromyscus maniculatus,-117.1841667,47.62749748
Peromyscus maniculatus,-88.56718167,48.12735748
Peromyscus maniculatus,-92.64937167,45.37812748
Peromyscus maniculatus,-88.56718167,40.46283748
Peromyscus maniculatus,-118.5171267,34.04796748
Peromyscus maniculatus,-115.0597617,44.25344248
Peromyscus maniculatus,-122.2244217,47.79411748
Peromyscus maniculatus,-121.1413917,38.58836248
Peromyscus maniculatus,-122.2244217,45.46143748
Peromyscus maniculatus,-122.7242817,45.54474748
Peromyscus maniculatus,-122.9325567,44.04516748
Peromyscus maniculatus,-111.8939817,40.46283748
Peromyscus maniculatus,-118.4754717,32.92328248
Peromyscus maniculatus,-120.6415317,35.29761748
Peromyscus maniculatus,-106.9786917,38.96325748
Peromyscus maniculatus,-89.52524667,46.21122748
Peromyscus maniculatus,-77.82019167,40.79607748
Peromyscus maniculatus,-72.44669667,44.33675248
Peromyscus maniculatus,-120.0583617,34.67279248
Peromyscus maniculatus,-122.0578017,47.62749748
Peromyscus maniculatus,-123.7240017,40.92104248
Peromyscus maniculatus,-105.1042167,40.96269748
Peromyscus maniculatus,-105.1042167,39.96297748
Peromyscus maniculatus,-104.9375967,39.75470248
Peromyscus maniculatus,-123.3907617,45.54474748
Peromyscus maniculatus,-122.9325567,45.50309248
Peromyscus maniculatus,-104.8959417,39.00491248
Peromyscus maniculatus,-124.1405517,43.79523748
Peromyscus maniculatus,-119.6418117,48.29397748
Peromyscus maniculatus,-122.2660767,37.46367748
Peromyscus maniculatus,-89.19200667,43.21206748
Peromyscus maniculatus,-114.3099717,48.21066748
Peromyscus maniculatus,-93.69074667,36.25568248
Peromyscus maniculatus,-122.3077317,37.13043748
Peromyscus maniculatus,-111.9772917,40.33787248
Peromyscus maniculatus,-112.2688767,46.50281248
Peromyscus maniculatus,-119.2669167,34.29789748
Peromyscus maniculatus,-73.07152167,42.67055248
Peromyscus maniculatus,-120.8914617,44.29509748
Peromyscus maniculatus,-73.57138167,43.33703248
Peromyscus maniculatus,-119.9750517,46.87770748
Peromyscus maniculatus,-87.73408167,41.96241748
Peromyscus maniculatus,-123.5157267,44.25344248
Peromyscus maniculatus,-106.7287617,39.04656748
Peromyscus maniculatus,-121.5162867,37.63029748
Peromyscus maniculatus,-79.56970167,38.42174248
Peromyscus maniculatus,-79.94459667,40.46283748
Peromyscus maniculatus,-91.19144667,47.37756748
Peromyscus maniculatus,-77.40364167,39.42146248
Peromyscus maniculatus,-119.2669167,46.21122748
Peromyscus maniculatus,-112.0189467,40.37952748
Peromyscus maniculatus,-112.0606017,40.67111248
Peromyscus maniculatus,-112.2272217,42.71220748
Peromyscus maniculatus,-123.3491067,45.54474748
Peromyscus maniculatus,-92.64937167,42.46227748
Peromyscus maniculatus,-122.7659367,45.83633248
Peromyscus maniculatus,-122.1411117,38.00519248
Peromyscus maniculatus,-117.2258217,47.66915248
Peromyscus maniculatus,-69.65581167,44.54502748
Peromyscus maniculatus,-124.0155867,40.87938748
Peromyscus maniculatus,-73.19648667,42.33731248
Peromyscus maniculatus,-110.6443317,44.08682248
Peromyscus maniculatus,-80.15287167,41.62917748
Peromyscus maniculatus,-71.48863167,41.62917748
Peromyscus maniculatus,-123.1824867,39.25484248
Peromyscus maniculatus,-118.8503667,42.79551748
Peromyscus maniculatus,-121.0580817,46.71108748
Peromyscus maniculatus,-120.0583617,34.67279248
Peromyscus maniculatus,-123.2241417,45.58640248
Peromyscus maniculatus,-122.5160067,37.83857248
Peromyscus maniculatus,-83.48527167,42.42062248
Peromyscus maniculatus,-113.9767317,46.87770748
Peromyscus maniculatus,-122.8492467,38.04684748
Peromyscus maniculatus,-88.94207667,37.42202248
Peromyscus maniculatus,-121.5579417,36.38064748
Peromyscus maniculatus,-82.23562167,41.37924748
Peromyscus maniculatus,-123.2241417,42.58724248
Peromyscus maniculatus,-113.6851467,47.58584248
Peromyscus maniculatus,-106.4788317,35.13099748
Peromyscus maniculatus,-111.9772917,40.33787248
Peromyscus maniculatus,-123.2241417,44.54502748
Peromyscus maniculatus,-117.3507867,47.66915248
Peromyscus maniculatus,-123.0991767,45.50309248
Peromyscus maniculatus,-123.3907617,44.58668248
Peromyscus maniculatus,-75.36254667,40.08794248
Peromyscus maniculatus,-118.3505067,34.67279248
Peromyscus maniculatus,-112.3938417,45.33647248
Peromyscus maniculatus,-112.8520467,37.54698748
Peromyscus maniculatus,-72.82159167,43.21206748
Peromyscus maniculatus,-122.3077317,37.21374748
Peromyscus maniculatus,-77.27867667,38.71332748
Peromyscus maniculatus,-123.3074517,44.42006248
Peromyscus maniculatus,-93.85736667,34.54782748
Peromyscus maniculatus,-76.98709167,43.21206748
Peromyscus maniculatus,-89.35862667,41.87910748
Peromyscus maniculatus,-105.5624217,41.33759248
Peromyscus maniculatus,-72.65497167,43.08710248
Peromyscus maniculatus,-122.5993167,45.58640248
Peromyscus maniculatus,-89.40028167,43.08710248
Peromyscus maniculatus,-101.8551267,41.25428248
Peromyscus maniculatus,-118.3088517,34.71444748
Peromyscus maniculatus,-122.6826267,38.58836248
Peromyscus maniculatus,-116.8925817,33.92300248
Peromyscus maniculatus,-119.8500867,46.83605248
Peromyscus maniculatus,-79.19480667,39.54642748
Peromyscus maniculatus,-115.4763117,40.17125248
Peromyscus maniculatus,-122.7242817,47.08598248
Peromyscus maniculatus,-76.65385167,42.29565748
Peromyscus maniculatus,-96.06508167,41.29593748
Peromyscus maniculatus,-84.69326667,45.54474748
Peromyscus maniculatus,-122.1411117,37.25540248
Peromyscus maniculatus,-73.07152167,43.21206748
Peromyscus maniculatus,-111.9772917,40.37952748
Peromyscus maniculatus,-72.36338667,42.46227748
Peromyscus maniculatus,-116.7259617,37.00547248
Peromyscus maniculatus,-116.2261017,33.00659248
Peromyscus maniculatus,-79.52804667,39.46311748
Peromyscus maniculatus,-122.5993167,38.33843248
Peromyscus maniculatus,-114.9347967,47.46087748
Peromyscus maniculatus,-82.61051667,39.50477248
Peromyscus maniculatus,-76.82047167,39.33815248
Peromyscus maniculatus,-122.5576617,45.41978248
Peromyscus maniculatus,-110.8942617,37.17209248
Peromyscus maniculatus,-73.69634667,41.17097248
Peromyscus maniculatus,-112.0189467,46.58612248
Peromyscus maniculatus,-77.61191667,39.33815248
Peromyscus maniculatus,-122.5160067,37.83857248
Peromyscus maniculatus,-114.3099717,48.21066748
Peromyscus maniculatus,-88.06732167,41.71248748
Peromyscus maniculatus,-121.9328367,36.96381748
Peromyscus maniculatus,-83.77685667,40.04628748
Peromyscus maniculatus,-122.5993167,37.96353748
Peromyscus maniculatus,-93.23254167,44.79495748
Peromyscus maniculatus,-122.1827667,47.83577248
Peromyscus maniculatus,-107.0203467,39.00491248
Peromyscus maniculatus,-122.8492467,45.66971248
Peromyscus maniculatus,-121.7662167,45.41978248
Peromyscus maniculatus,-117.1425117,33.00659248
Peromyscus maniculatus,-121.1413917,38.58836248
Peromyscus maniculatus,-74.23786167,41.29593748
Peromyscus maniculatus,-106.7704167,44.33675248
Peromyscus maniculatus,-124.0988967,42.87882748
Peromyscus maniculatus,-116.8925817,33.33983248
Peromyscus maniculatus,-117.0175467,46.29453748
Peromyscus maniculatus,-113.7268017,48.83549248
Peromyscus maniculatus,-123.2657967,44.54502748
Peromyscus maniculatus,-123.4740717,47.75246248
Peromyscus maniculatus,-69.44753667,44.25344248
Peromyscus maniculatus,-124.1822067,40.83773248
Peromyscus maniculatus,-114.1850067,46.08626248
Peromyscus maniculatus,-122.5993167,38.33843248
Peromyscus maniculatus,-119.8084317,34.54782748
Peromyscus maniculatus,-122.5160067,38.38008748
Peromyscus maniculatus,-105.2708367,40.00463248
Peromyscus maniculatus,-118.8920217,43.25372248
Peromyscus maniculatus,-123.5990367,44.42006248
Peromyscus maniculatus,-87.60911667,41.92076248
Peromyscus maniculatus,-85.27643667,42.62889748
Peromyscus maniculatus,-115.6429317,47.41922248
Peromyscus maniculatus,-85.98457167,42.62889748
Peromyscus maniculatus,-122.1827667,38.13015748
Peromyscus maniculatus,-74.86268667,39.21318748
Peromyscus maniculatus,-122.0578017,47.54418748
Peromyscus maniculatus,-114.0600417,47.71080748
Peromyscus maniculatus,-123.3074517,45.41978248
Peromyscus maniculatus,-122.1411117,44.29509748
Peromyscus maniculatus,-111.4774317,41.92076248
Peromyscus maniculatus,-122.2244217,47.12763748
Peromyscus maniculatus,-81.65245167,41.17097248
Peromyscus maniculatus,-122.1411117,47.50253248
Peromyscus maniculatus,-105.0209067,40.54614748
Peromyscus maniculatus,-83.61023667,41.71248748
Peromyscus maniculatus,-81.19424667,35.83913248
Peromyscus maniculatus,-88.06732167,43.00379248
Peromyscus maniculatus,-87.90070167,43.08710248
Peromyscus maniculatus,-109.3530267,45.29481748
Peromyscus maniculatus,-121.1830467,36.46395748
Peromyscus maniculatus,-124.0155867,41.37924748
Peromyscus maniculatus,-123.3491067,44.54502748
Peromyscus maniculatus,-119.7251217,39.62973748
Peromyscus maniculatus,-122.5993167,45.50309248
Peromyscus maniculatus,-116.9342367,34.04796748
Peromyscus maniculatus,-121.3913217,39.37980748
Peromyscus maniculatus,-117.6007167,45.16985248
Peromyscus maniculatus,-123.2241417,44.08682248
Peromyscus maniculatus,-118.9336767,42.83717248
Peromyscus maniculatus,-112.5604617,42.62889748
Peromyscus maniculatus,-89.52524667,46.21122748
Peromyscus maniculatus,-114.0600417,46.83605248
Peromyscus maniculatus,-123.2241417,44.42006248
Peromyscus maniculatus,-96.52328667,37.54698748
Peromyscus maniculatus,-108.5199267,45.79467748
Peromyscus maniculatus,-117.7673367,33.79803748
Peromyscus maniculatus,-109.3530267,45.29481748
Peromyscus maniculatus,-110.6026767,44.71164748
Peromyscus maniculatus,-122.0578017,42.71220748
Peromyscus maniculatus,-122.1411117,44.29509748
Peromyscus maniculatus,-73.15483167,43.29537748
Peromyscus maniculatus,-123.7240017,40.87938748
Peromyscus maniculatus,-123.0991767,44.00351248
Peromyscus maniculatus,-123.9739317,40.87938748
Peromyscus maniculatus,-80.06956167,40.29621748
Peromyscus maniculatus,-124.1822067,43.58696248
Peromyscus maniculatus,-81.44417667,36.29733748
Peromyscus maniculatus,-75.23758167,40.08794248
Peromyscus maniculatus,-123.8906217,40.75442248
Peromyscus maniculatus,-122.2660767,47.75246248
Peromyscus maniculatus,-80.98597167,35.50589248
Peromyscus maniculatus,-82.81879167,35.54754748
Peromyscus maniculatus,-83.56858167,42.58724248
Peromyscus maniculatus,-123.7240017,40.92104248
Peromyscus maniculatus,-91.19144667,47.37756748
Peromyscus maniculatus,-122.3493867,47.58584248
Peromyscus maniculatus,-83.02706667,40.00463248
Peromyscus maniculatus,-88.94207667,37.42202248
Peromyscus maniculatus,-86.10953667,45.00323248
Peromyscus maniculatus,-109.3530267,31.46535748
Peromyscus maniculatus,-118.9753317,34.13127748
Peromyscus maniculatus,-71.73856167,43.96185748
Peromyscus maniculatus,-122.8492467,45.25316248
Peromyscus maniculatus,-120.2249817,42.50393248
Peromyscus maniculatus,-123.2657967,44.46171748
Peromyscus maniculatus,-78.94487667,38.17181248
Peromyscus maniculatus,-117.6840267,48.96045748
Peromyscus maniculatus,-116.9342367,33.83969248
Peromyscus maniculatus,-91.19144667,47.37756748
Peromyscus maniculatus,-84.44333667,40.12959748
Peromyscus maniculatus,-124.0155867,45.00323248
Peromyscus maniculatus,-123.8906217,46.12791748
Peromyscus maniculatus,-74.77937667,44.17013248
Peromyscus maniculatus,-122.3077317,45.50309248
Peromyscus maniculatus,-81.69410667,36.38064748
Peromyscus maniculatus,-121.5162867,37.63029748
Peromyscus maniculatus,-117.2674767,48.21066748
Peromyscus maniculatus,-81.56914167,41.50421248
Peromyscus maniculatus,-121.8078717,42.21234748
Peromyscus maniculatus,-116.8509267,48.75218248
Peromyscus maniculatus,-114.0183867,46.91936248
Peromyscus maniculatus,-123.0158667,44.04516748
Peromyscus maniculatus,-122.6826267,45.50309248
Peromyscus maniculatus,-89.35862667,43.08710248
Peromyscus maniculatus,-118.0589217,33.71472748
Peromyscus maniculatus,-123.9322767,46.08626248
Peromyscus maniculatus,-86.35946667,42.17069248
Peromyscus maniculatus,-122.7659367,45.46143748
Peromyscus maniculatus,-111.4357767,40.46283748
Peromyscus maniculatus,-123.5573817,44.91992248
Peromyscus maniculatus,-72.44669667,44.33675248
Peromyscus maniculatus,-109.6446117,35.04768748
Peromyscus maniculatus,-73.23814167,44.83661248
Peromyscus maniculatus,-117.2258217,33.04824748
Peromyscus maniculatus,-79.11149667,39.62973748
Peromyscus maniculatus,-117.2258217,32.67335248
Peromyscus maniculatus,-122.4743517,48.66887248
Peromyscus maniculatus,-111.9772917,40.37952748
Peromyscus maniculatus,-84.19340667,42.50393248
Peromyscus maniculatus,-104.8542867,40.42118248
Peromyscus maniculatus,-115.9761717,43.04544748
Peromyscus maniculatus,-114.9764517,47.12763748
Peromyscus maniculatus,-121.8495267,44.37840748
Peromyscus maniculatus,-117.3091317,33.42314248
Peromyscus maniculatus,-88.19228667,41.83745248
Peromyscus maniculatus,-85.65133167,44.96157748
Peromyscus maniculatus,-122.7242817,45.50309248
Peromyscus maniculatus,-81.40252167,41.00435248
Peromyscus maniculatus,-122.7659367,40.92104248
Peromyscus maniculatus,-124.0988967,43.37868748
Peromyscus maniculatus,-120.9331167,39.08822248
Peromyscus maniculatus,-85.85960667,44.25344248
Peromyscus maniculatus,-83.86016667,42.62889748
Peromyscus maniculatus,-118.4338167,35.67251248
Peromyscus maniculatus,-89.77517667,45.87798748
Peromyscus maniculatus,-123.2241417,44.96157748
Peromyscus maniculatus,-98.89762167,36.96381748
Peromyscus maniculatus,-93.19088667,45.41978248
Peromyscus maniculatus,-111.9772917,40.33787248
Peromyscus maniculatus,-116.6843067,33.75638248
Peromyscus maniculatus,-89.77517667,39.62973748
Peromyscus maniculatus,-71.69690667,44.12847748
Peromyscus maniculatus,-123.3074517,44.62833748
Peromyscus maniculatus,-72.36338667,44.42006248
Peromyscus maniculatus,-88.60883667,48.12735748
Peromyscus maniculatus,-82.77713667,39.96297748
Peromyscus maniculatus,-118.6004367,36.79719748
Peromyscus maniculatus,-122.3910417,48.83549248
Peromyscus maniculatus,-84.15175167,43.29537748
Peromyscus maniculatus,-102.9798117,42.83717248
Peromyscus maniculatus,-123.6406917,46.12791748
Peromyscus maniculatus,-123.1408317,45.00323248
Peromyscus maniculatus,-95.77349667,39.25484248
Peromyscus maniculatus,-91.48303167,30.96549748
Peromyscus maniculatus,-114.1850067,46.08626248
Peromyscus maniculatus,-77.98681167,40.71276748
Peromyscus maniculatus,-113.8934217,46.96101748
Peromyscus maniculatus,-74.48779167,42.67055248
Peromyscus maniculatus,-75.61247667,40.12959748
Peromyscus maniculatus,-85.40140167,42.04572748
Peromyscus maniculatus,-122.1411117,38.25512248
Peromyscus maniculatus,-121.6412517,36.88050748
Peromyscus maniculatus,-79.40308167,39.00491248
Peromyscus maniculatus,-123.8489667,40.75442248
Peromyscus maniculatus,-113.9767317,46.83605248
Peromyscus maniculatus,-123.0575217,47.66915248
Peromyscus maniculatus,-80.98597167,35.25596248
Peromyscus maniculatus,-118.4754717,35.29761748
Peromyscus maniculatus,-113.6434917,47.41922248
Peromyscus maniculatus,-124.0155867,41.37924748
Peromyscus maniculatus,-84.52664667,38.04684748
Peromyscus maniculatus,-84.36002667,46.50281248
Peromyscus maniculatus,-108.6448917,39.08822248
Peromyscus maniculatus,-118.7670567,34.17293248
Peromyscus maniculatus,-90.40000167,41.42090248
Peromyscus maniculatus,-121.8911817,37.88022748
Peromyscus maniculatus,-72.69662667,44.62833748
Peromyscus maniculatus,-124.0572417,40.83773248
Peromyscus maniculatus,-123.0991767,45.50309248
Peromyscus maniculatus,-111.6023967,40.42118248
Peromyscus maniculatus,-94.77377667,39.75470248
Peromyscus maniculatus,-77.27867667,39.25484248
Peromyscus maniculatus,-121.4746317,37.67195248
Peromyscus maniculatus,-112.9770117,37.21374748
Peromyscus maniculatus,-123.8906217,46.12791748
Peromyscus maniculatus,-85.60967667,43.25372248
Peromyscus maniculatus,-118.5587817,33.00659248
Peromyscus maniculatus,-87.73408167,46.75274248
Peromyscus maniculatus,-113.9767317,46.87770748
Peromyscus maniculatus,-97.27307667,37.75526248
Peromyscus maniculatus,-67.15651167,44.79495748
Peromyscus maniculatus,-117.1425117,34.00631248
Peromyscus maniculatus,-97.43969667,37.75526248
Peromyscus maniculatus,-123.0575217,45.50309248
Peromyscus maniculatus,-122.6826267,45.41978248
Peromyscus maniculatus,-113.9767317,46.87770748
Peromyscus maniculatus,-90.52496667,38.67167248
Peromyscus maniculatus,-118.5171267,32.92328248
Peromyscus maniculatus,-111.0192267,40.12959748
Peromyscus maniculatus,-122.2244217,37.88022748
Peromyscus maniculatus,-87.98401167,42.08738248
Peromyscus maniculatus,-122.8075917,48.08570248
Peromyscus maniculatus,-70.03070667,44.12847748
Peromyscus maniculatus,-104.8542867,38.92160248
Peromyscus maniculatus,-114.1433517,46.71108748
Peromyscus maniculatus,-86.81767167,40.37952748
Peromyscus maniculatus,-84.15175167,43.29537748
Peromyscus maniculatus,-72.73828167,44.42006248
Peromyscus maniculatus,-123.9322767,46.08626248
Peromyscus maniculatus,-88.35890667,44.25344248
Peromyscus maniculatus,-117.1425117,33.13155748
Peromyscus maniculatus,-86.52608667,39.12987748
Peromyscus maniculatus,-68.82271167,44.91992248
Peromyscus maniculatus,-123.9322767,45.96129748
Peromyscus maniculatus,-105.3124917,40.62945748
Peromyscus maniculatus,-122.9742117,44.04516748
Peromyscus maniculatus,-123.9322767,47.87742748
Peromyscus maniculatus,-113.4352167,46.91936248
Peromyscus maniculatus,-120.7248417,35.25596248
Peromyscus maniculatus,-122.4743517,38.50505248
Peromyscus maniculatus,-122.7242817,45.37812748
Peromyscus maniculatus,-110.6859867,44.96157748
